,DOWJONES_Date,DOWJONES_Open,DowJONES_Close,DJI_Returns,NASDAQ_Date,NASDAQ_Open,NASDAQ_Close,NASDAQ_Returns,S&P500_Date,S&P500_Open,S&P500_Close,S&P500_Returns,CBOE_Voltality_index_Date,CBOE_Voltality_index_Open,CBOE_Voltality_index_Close,CBOE_Voltality_index_Returns,Russell2000_Date,Russell2000_Open,Russell2000_Close,Russell2000_Returns
426,2018-09-28,2910.03,2913.98,-0.0013573743226014225,2018-09-28,2910.03,2913.98,-0.0013573743226014225,2018-09-28,2910.03,2913.98,-0.0013573743226014225,2018-09-28,2910.03,2913.98,-0.0013573743226014225,2018-09-28,2910.03,2913.98,-0.0013573743226014225
427,2018-10-01,2926.29,2924.59,0.0005809403715967379,2018-10-01,2926.29,2924.59,0.0005809403715967379,2018-10-01,2926.29,2924.59,0.0005809403715967379,2018-10-01,2926.29,2924.59,0.0005809403715967379,2018-10-01,2926.29,2924.59,0.0005809403715967379
428,2018-10-02,2923.8,2923.43,0.00012654764347778426,2018-10-02,2923.8,2923.43,0.00012654764347778426,2018-10-02,2923.8,2923.43,0.00012654764347778426,2018-10-02,2923.8,2923.43,0.00012654764347778426,2018-10-02,2923.8,2923.43,0.00012654764347778426
429,2018-10-03,2931.69,2925.51,0.0021079991404274793,2018-10-03,2931.69,2925.51,0.0021079991404274793,2018-10-03,2931.69,2925.51,0.0021079991404274793,2018-10-03,2931.69,2925.51,0.0021079991404274793,2018-10-03,2931.69,2925.51,0.0021079991404274793
430,2018-10-04,2919.35,2901.61,0.0060766951547432755,2018-10-04,2919.35,2901.61,0.0060766951547432755,2018-10-04,2919.35,2901.61,0.0060766951547432755,2018-10-04,2919.35,2901.61,0.0060766951547432755,2018-10-04,2919.35,2901.61,0.0060766951547432755
431,2018-10-05,2902.54,2885.57,0.00584660331985082,2018-10-05,2902.54,2885.57,0.00584660331985082,2018-10-05,2902.54,2885.57,0.00584660331985082,2018-10-05,2902.54,2885.57,0.00584660331985082,2018-10-05,2902.54,2885.57,0.00584660331985082
432,2018-10-08,2877.53,2884.43,-0.0023978898569257784,2018-10-08,2877.53,2884.43,-0.0023978898569257784,2018-10-08,2877.53,2884.43,-0.0023978898569257784,2018-10-08,2877.53,2884.43,-0.0023978898569257784,2018-10-08,2877.53,2884.43,-0.0023978898569257784
433,2018-10-09,2882.51,2880.34,0.0007528161220603129,2018-10-09,2882.51,2880.34,0.0007528161220603129,2018-10-09,2882.51,2880.34,0.0007528161220603129,2018-10-09,2882.51,2880.34,0.0007528161220603129,2018-10-09,2882.51,2880.34,0.0007528161220603129
434,2018-10-10,2873.9,2785.68,0.03069696231601665,2018-10-10,2873.9,2785.68,0.03069696231601665,2018-10-10,2873.9,2785.68,0.03069696231601665,2018-10-10,2873.9,2785.68,0.03069696231601665,2018-10-10,2873.9,2785.68,0.03069696231601665
435,2018-10-11,2776.87,2728.37,0.017465707793306855,2018-10-11,2776.87,2728.37,0.017465707793306855,2018-10-11,2776.87,2728.37,0.017465707793306855,2018-10-11,2776.87,2728.37,0.017465707793306855,2018-10-11,2776.87,2728.37,0.017465707793306855
436,2018-10-12,2770.54,2767.13,0.0012308069906949023,2018-10-12,2770.54,2767.13,0.0012308069906949023,2018-10-12,2770.54,2767.13,0.0012308069906949023,2018-10-12,2770.54,2767.13,0.0012308069906949023,2018-10-12,2770.54,2767.13,0.0012308069906949023
437,2018-10-15,2763.83,2750.79,0.004718090475897564,2018-10-15,2763.83,2750.79,0.004718090475897564,2018-10-15,2763.83,2750.79,0.004718090475897564,2018-10-15,2763.83,2750.79,0.004718090475897564,2018-10-15,2763.83,2750.79,0.004718090475897564
438,2018-10-16,2767.05,2809.92,-0.01549303409768522,2018-10-16,2767.05,2809.92,-0.01549303409768522,2018-10-16,2767.05,2809.92,-0.01549303409768522,2018-10-16,2767.05,2809.92,-0.01549303409768522,2018-10-16,2767.05,2809.92,-0.01549303409768522
439,2018-10-17,2811.67,2809.21,0.0008749248667162349,2018-10-17,2811.67,2809.21,0.0008749248667162349,2018-10-17,2811.67,2809.21,0.0008749248667162349,2018-10-17,2811.67,2809.21,0.0008749248667162349,2018-10-17,2811.67,2809.21,0.0008749248667162349
440,2018-10-18,2802.0,2768.78,0.011855817273376089,2018-10-18,2802.0,2768.78,0.011855817273376089,2018-10-18,2802.0,2768.78,0.011855817273376089,2018-10-18,2802.0,2768.78,0.011855817273376089,2018-10-18,2802.0,2768.78,0.011855817273376089
441,2018-10-19,2775.66,2767.78,0.002838964426478623,2018-10-19,2775.66,2767.78,0.002838964426478623,2018-10-19,2775.66,2767.78,0.002838964426478623,2018-10-19,2775.66,2767.78,0.002838964426478623,2018-10-19,2775.66,2767.78,0.002838964426478623
442,2018-10-22,2773.94,2755.88,0.0065105950381046255,2018-10-22,2773.94,2755.88,0.0065105950381046255,2018-10-22,2773.94,2755.88,0.0065105950381046255,2018-10-22,2773.94,2755.88,0.0065105950381046255,2018-10-22,2773.94,2755.88,0.0065105950381046255
443,2018-10-23,2721.03,2740.69,-0.007225205161280785,2018-10-23,2721.03,2740.69,-0.007225205161280785,2018-10-23,2721.03,2740.69,-0.007225205161280785,2018-10-23,2721.03,2740.69,-0.007225205161280785,2018-10-23,2721.03,2740.69,-0.007225205161280785
444,2018-10-24,2737.87,2656.1,0.02986628291335965,2018-10-24,2737.87,2656.1,0.02986628291335965,2018-10-24,2737.87,2656.1,0.02986628291335965,2018-10-24,2737.87,2656.1,0.02986628291335965,2018-10-24,2737.87,2656.1,0.02986628291335965
445,2018-10-25,2674.88,2705.57,-0.011473411891374586,2018-10-25,2674.88,2705.57,-0.011473411891374586,2018-10-25,2674.88,2705.57,-0.011473411891374586,2018-10-25,2674.88,2705.57,-0.011473411891374586,2018-10-25,2674.88,2705.57,-0.011473411891374586
446,2018-10-26,2667.86,2658.69,0.0034372118476981824,2018-10-26,2667.86,2658.69,0.0034372118476981824,2018-10-26,2667.86,2658.69,0.0034372118476981824,2018-10-26,2667.86,2658.69,0.0034372118476981824,2018-10-26,2667.86,2658.69,0.0034372118476981824
447,2018-10-29,2682.65,2641.25,0.015432501444467258,2018-10-29,2682.65,2641.25,0.015432501444467258,2018-10-29,2682.65,2641.25,0.015432501444467258,2018-10-29,2682.65,2641.25,0.015432501444467258,2018-10-29,2682.65,2641.25,0.015432501444467258
448,2018-10-30,2640.68,2682.63,-0.01588605965130204,2018-10-30,2640.68,2682.63,-0.01588605965130204,2018-10-30,2640.68,2682.63,-0.01588605965130204,2018-10-30,2640.68,2682.63,-0.01588605965130204,2018-10-30,2640.68,2682.63,-0.01588605965130204
449,2018-10-31,2705.6,2711.74,-0.0022693672383204736,2018-10-31,2705.6,2711.74,-0.0022693672383204736,2018-10-31,2705.6,2711.74,-0.0022693672383204736,2018-10-31,2705.6,2711.74,-0.0022693672383204736,2018-10-31,2705.6,2711.74,-0.0022693672383204736
450,2018-11-01,2717.58,2740.37,-0.008386137666600417,2018-11-01,2717.58,2740.37,-0.008386137666600417,2018-11-01,2717.58,2740.37,-0.008386137666600417,2018-11-01,2717.58,2740.37,-0.008386137666600417,2018-11-01,2717.58,2740.37,-0.008386137666600417
451,2018-11-02,2745.45,2723.06,0.008155311515416371,2018-11-02,2745.45,2723.06,0.008155311515416371,2018-11-02,2745.45,2723.06,0.008155311515416371,2018-11-02,2745.45,2723.06,0.008155311515416371,2018-11-02,2745.45,2723.06,0.008155311515416371
452,2018-11-05,2726.37,2738.31,-0.004379449597816897,2018-11-05,2726.37,2738.31,-0.004379449597816897,2018-11-05,2726.37,2738.31,-0.004379449597816897,2018-11-05,2726.37,2738.31,-0.004379449597816897,2018-11-05,2726.37,2738.31,-0.004379449597816897
453,2018-11-06,2738.4,2755.45,-0.006226263511539485,2018-11-06,2738.4,2755.45,-0.006226263511539485,2018-11-06,2738.4,2755.45,-0.006226263511539485,2018-11-06,2738.4,2755.45,-0.006226263511539485,2018-11-06,2738.4,2755.45,-0.006226263511539485
454,2018-11-07,2774.13,2813.89,-0.014332421335697954,2018-11-07,2774.13,2813.89,-0.014332421335697954,2018-11-07,2774.13,2813.89,-0.014332421335697954,2018-11-07,2774.13,2813.89,-0.014332421335697954,2018-11-07,2774.13,2813.89,-0.014332421335697954
455,2018-11-08,2806.38,2806.83,-0.00016034891924821945,2018-11-08,2806.38,2806.83,-0.00016034891924821945,2018-11-08,2806.38,2806.83,-0.00016034891924821945,2018-11-08,2806.38,2806.83,-0.00016034891924821945,2018-11-08,2806.38,2806.83,-0.00016034891924821945
456,2018-11-09,2794.1,2781.01,0.0046848716939263775,2018-11-09,2794.1,2781.01,0.0046848716939263775,2018-11-09,2794.1,2781.01,0.0046848716939263775,2018-11-09,2794.1,2781.01,0.0046848716939263775,2018-11-09,2794.1,2781.01,0.0046848716939263775
457,2018-11-12,2773.93,2726.22,0.01719942464301552,2018-11-12,2773.93,2726.22,0.01719942464301552,2018-11-12,2773.93,2726.22,0.01719942464301552,2018-11-12,2773.93,2726.22,0.01719942464301552,2018-11-12,2773.93,2726.22,0.01719942464301552
458,2018-11-13,2730.05,2722.18,0.002882731085511381,2018-11-13,2730.05,2722.18,0.002882731085511381,2018-11-13,2730.05,2722.18,0.002882731085511381,2018-11-13,2730.05,2722.18,0.002882731085511381,2018-11-13,2730.05,2722.18,0.002882731085511381
459,2018-11-14,2737.9,2701.58,0.013265641550093197,2018-11-14,2737.9,2701.58,0.013265641550093197,2018-11-14,2737.9,2701.58,0.013265641550093197,2018-11-14,2737.9,2701.58,0.013265641550093197,2018-11-14,2737.9,2701.58,0.013265641550093197
460,2018-11-15,2693.52,2730.2,-0.013617868068549643,2018-11-15,2693.52,2730.2,-0.013617868068549643,2018-11-15,2693.52,2730.2,-0.013617868068549643,2018-11-15,2693.52,2730.2,-0.013617868068549643,2018-11-15,2693.52,2730.2,-0.013617868068549643
461,2018-11-16,2718.54,2736.27,-0.00652188306958883,2018-11-16,2718.54,2736.27,-0.00652188306958883,2018-11-16,2718.54,2736.27,-0.00652188306958883,2018-11-16,2718.54,2736.27,-0.00652188306958883,2018-11-16,2718.54,2736.27,-0.00652188306958883
462,2018-11-19,2730.74,2690.73,0.014651706130938781,2018-11-19,2730.74,2690.73,0.014651706130938781,2018-11-19,2730.74,2690.73,0.014651706130938781,2018-11-19,2730.74,2690.73,0.014651706130938781,2018-11-19,2730.74,2690.73,0.014651706130938781
463,2018-11-20,2654.6,2641.89,0.004787915316808573,2018-11-20,2654.6,2641.89,0.004787915316808573,2018-11-20,2654.6,2641.89,0.004787915316808573,2018-11-20,2654.6,2641.89,0.004787915316808573,2018-11-20,2654.6,2641.89,0.004787915316808573
464,2018-11-21,2657.74,2649.93,0.0029385869197137214,2018-11-21,2657.74,2649.93,0.0029385869197137214,2018-11-21,2657.74,2649.93,0.0029385869197137214,2018-11-21,2657.74,2649.93,0.0029385869197137214,2018-11-21,2657.74,2649.93,0.0029385869197137214
465,2018-11-23,2633.36,2632.56,0.00030379439195559355,2018-11-23,2633.36,2632.56,0.00030379439195559355,2018-11-23,2633.36,2632.56,0.00030379439195559355,2018-11-23,2633.36,2632.56,0.00030379439195559355,2018-11-23,2633.36,2632.56,0.00030379439195559355
466,2018-11-26,2649.97,2673.45,-0.008860477665784903,2018-11-26,2649.97,2673.45,-0.008860477665784903,2018-11-26,2649.97,2673.45,-0.008860477665784903,2018-11-26,2649.97,2673.45,-0.008860477665784903,2018-11-26,2649.97,2673.45,-0.008860477665784903
467,2018-11-27,2663.75,2682.17,-0.00691506335053968,2018-11-27,2663.75,2682.17,-0.00691506335053968,2018-11-27,2663.75,2682.17,-0.00691506335053968,2018-11-27,2663.75,2682.17,-0.00691506335053968,2018-11-27,2663.75,2682.17,-0.00691506335053968
468,2018-11-28,2691.45,2743.79,-0.019446766612792415,2018-11-28,2691.45,2743.79,-0.019446766612792415,2018-11-28,2691.45,2743.79,-0.019446766612792415,2018-11-28,2691.45,2743.79,-0.019446766612792415,2018-11-28,2691.45,2743.79,-0.019446766612792415
469,2018-11-29,2736.97,2737.8,-0.0003032550594271702,2018-11-29,2736.97,2737.8,-0.0003032550594271702,2018-11-29,2736.97,2737.8,-0.0003032550594271702,2018-11-29,2736.97,2737.8,-0.0003032550594271702,2018-11-29,2736.97,2737.8,-0.0003032550594271702
470,2018-11-30,2737.76,2760.17,-0.00818552393197353,2018-11-30,2737.76,2760.17,-0.00818552393197353,2018-11-30,2737.76,2760.17,-0.00818552393197353,2018-11-30,2737.76,2760.17,-0.00818552393197353,2018-11-30,2737.76,2760.17,-0.00818552393197353
471,2018-12-03,2790.5,2790.37,4.658663321989218e-05,2018-12-03,2790.5,2790.37,4.658663321989218e-05,2018-12-03,2790.5,2790.37,4.658663321989218e-05,2018-12-03,2790.5,2790.37,4.658663321989218e-05,2018-12-03,2790.5,2790.37,4.658663321989218e-05
472,2018-12-04,2782.43,2700.06,0.029603619857462685,2018-12-04,2782.43,2700.06,0.029603619857462685,2018-12-04,2782.43,2700.06,0.029603619857462685,2018-12-04,2782.43,2700.06,0.029603619857462685,2018-12-04,2782.43,2700.06,0.029603619857462685
473,2018-12-06,2663.51,2695.95,-0.012179417385329733,2018-12-06,2663.51,2695.95,-0.012179417385329733,2018-12-06,2663.51,2695.95,-0.012179417385329733,2018-12-06,2663.51,2695.95,-0.012179417385329733,2018-12-06,2663.51,2695.95,-0.012179417385329733
474,2018-12-07,2691.26,2633.08,0.021618126825353287,2018-12-07,2691.26,2633.08,0.021618126825353287,2018-12-07,2691.26,2633.08,0.021618126825353287,2018-12-07,2691.26,2633.08,0.021618126825353287,2018-12-07,2691.26,2633.08,0.021618126825353287
475,2018-12-10,2630.86,2637.72,-0.00260751237238001,2018-12-10,2630.86,2637.72,-0.00260751237238001,2018-12-10,2630.86,2637.72,-0.00260751237238001,2018-12-10,2630.86,2637.72,-0.00260751237238001,2018-12-10,2630.86,2637.72,-0.00260751237238001
476,2018-12-11,2664.44,2636.78,0.010381168275509996,2018-12-11,2664.44,2636.78,0.010381168275509996,2018-12-11,2664.44,2636.78,0.010381168275509996,2018-12-11,2664.44,2636.78,0.010381168275509996,2018-12-11,2664.44,2636.78,0.010381168275509996
477,2018-12-12,2658.23,2651.07,0.0026935216290538645,2018-12-12,2658.23,2651.07,0.0026935216290538645,2018-12-12,2658.23,2651.07,0.0026935216290538645,2018-12-12,2658.23,2651.07,0.0026935216290538645,2018-12-12,2658.23,2651.07,0.0026935216290538645
478,2018-12-13,2658.7,2650.54,0.0030691691428141026,2018-12-13,2658.7,2650.54,0.0030691691428141026,2018-12-13,2658.7,2650.54,0.0030691691428141026,2018-12-13,2658.7,2650.54,0.0030691691428141026,2018-12-13,2658.7,2650.54,0.0030691691428141026
479,2018-12-14,2629.68,2599.95,0.01130555809071827,2018-12-14,2629.68,2599.95,0.01130555809071827,2018-12-14,2629.68,2599.95,0.01130555809071827,2018-12-14,2629.68,2599.95,0.01130555809071827,2018-12-14,2629.68,2599.95,0.01130555809071827
480,2018-12-17,2590.75,2545.94,0.017296149763581955,2018-12-17,2590.75,2545.94,0.017296149763581955,2018-12-17,2590.75,2545.94,0.017296149763581955,2018-12-17,2590.75,2545.94,0.017296149763581955,2018-12-17,2590.75,2545.94,0.017296149763581955
481,2018-12-18,2559.9,2546.16,0.005367397163951809,2018-12-18,2559.9,2546.16,0.005367397163951809,2018-12-18,2559.9,2546.16,0.005367397163951809,2018-12-18,2559.9,2546.16,0.005367397163951809,2018-12-18,2559.9,2546.16,0.005367397163951809
482,2018-12-19,2547.05,2506.96,0.01573977738952912,2018-12-19,2547.05,2506.96,0.01573977738952912,2018-12-19,2547.05,2506.96,0.01573977738952912,2018-12-19,2547.05,2506.96,0.01573977738952912,2018-12-19,2547.05,2506.96,0.01573977738952912
483,2018-12-20,2496.77,2467.42,0.011755187702511608,2018-12-20,2496.77,2467.42,0.011755187702511608,2018-12-20,2496.77,2467.42,0.011755187702511608,2018-12-20,2496.77,2467.42,0.011755187702511608,2018-12-20,2496.77,2467.42,0.011755187702511608
484,2018-12-21,2465.38,2416.62,0.01977788413956478,2018-12-21,2465.38,2416.62,0.01977788413956478,2018-12-21,2465.38,2416.62,0.01977788413956478,2018-12-21,2465.38,2416.62,0.01977788413956478,2018-12-21,2465.38,2416.62,0.01977788413956478
485,2018-12-24,2400.56,2351.1,0.020603525843969756,2018-12-24,2400.56,2351.1,0.020603525843969756,2018-12-24,2400.56,2351.1,0.020603525843969756,2018-12-24,2400.56,2351.1,0.020603525843969756,2018-12-24,2400.56,2351.1,0.020603525843969756
486,2018-12-26,2363.12,2467.7,-0.04425505264226951,2018-12-26,2363.12,2467.7,-0.04425505264226951,2018-12-26,2363.12,2467.7,-0.04425505264226951,2018-12-26,2363.12,2467.7,-0.04425505264226951,2018-12-26,2363.12,2467.7,-0.04425505264226951
487,2018-12-27,2442.5,2488.83,-0.018968270214943676,2018-12-27,2442.5,2488.83,-0.018968270214943676,2018-12-27,2442.5,2488.83,-0.018968270214943676,2018-12-27,2442.5,2488.83,-0.018968270214943676,2018-12-27,2442.5,2488.83,-0.018968270214943676
488,2018-12-28,2498.77,2485.74,0.00521456556625868,2018-12-28,2498.77,2485.74,0.00521456556625868,2018-12-28,2498.77,2485.74,0.00521456556625868,2018-12-28,2498.77,2485.74,0.00521456556625868,2018-12-28,2498.77,2485.74,0.00521456556625868
489,2018-12-31,2498.94,2506.85,-0.003165342105052484,2018-12-31,2498.94,2506.85,-0.003165342105052484,2018-12-31,2498.94,2506.85,-0.003165342105052484,2018-12-31,2498.94,2506.85,-0.003165342105052484,2018-12-31,2498.94,2506.85,-0.003165342105052484
490,2019-01-02,2476.96,2510.03,-0.01335104321426271,2019-01-02,2476.96,2510.03,-0.01335104321426271,2019-01-02,2476.96,2510.03,-0.01335104321426271,2019-01-02,2476.96,2510.03,-0.01335104321426271,2019-01-02,2476.96,2510.03,-0.01335104321426271
491,2019-01-03,2491.92,2447.89,0.017669106552377363,2019-01-03,2491.92,2447.89,0.017669106552377363,2019-01-03,2491.92,2447.89,0.017669106552377363,2019-01-03,2491.92,2447.89,0.017669106552377363,2019-01-03,2491.92,2447.89,0.017669106552377363
492,2019-01-04,2474.33,2531.94,-0.02328307056859842,2019-01-04,2474.33,2531.94,-0.02328307056859842,2019-01-04,2474.33,2531.94,-0.02328307056859842,2019-01-04,2474.33,2531.94,-0.02328307056859842,2019-01-04,2474.33,2531.94,-0.02328307056859842
493,2019-01-07,2535.61,2549.69,-0.005552904429308895,2019-01-07,2535.61,2549.69,-0.005552904429308895,2019-01-07,2535.61,2549.69,-0.005552904429308895,2019-01-07,2535.61,2549.69,-0.005552904429308895,2019-01-07,2535.61,2549.69,-0.005552904429308895
494,2019-01-08,2568.11,2574.41,-0.0024531659469414187,2019-01-08,2568.11,2574.41,-0.0024531659469414187,2019-01-08,2568.11,2574.41,-0.0024531659469414187,2019-01-08,2568.11,2574.41,-0.0024531659469414187,2019-01-08,2568.11,2574.41,-0.0024531659469414187
495,2019-01-09,2580.0,2584.96,-0.0019224806201550528,2019-01-09,2580.0,2584.96,-0.0019224806201550528,2019-01-09,2580.0,2584.96,-0.0019224806201550528,2019-01-09,2580.0,2584.96,-0.0019224806201550528,2019-01-09,2580.0,2584.96,-0.0019224806201550528
496,2019-01-10,2573.51,2596.64,-0.008987724935982239,2019-01-10,2573.51,2596.64,-0.008987724935982239,2019-01-10,2573.51,2596.64,-0.008987724935982239,2019-01-10,2573.51,2596.64,-0.008987724935982239,2019-01-10,2573.51,2596.64,-0.008987724935982239
497,2019-01-11,2588.11,2596.26,-0.003149016077369235,2019-01-11,2588.11,2596.26,-0.003149016077369235,2019-01-11,2588.11,2596.26,-0.003149016077369235,2019-01-11,2588.11,2596.26,-0.003149016077369235,2019-01-11,2588.11,2596.26,-0.003149016077369235
498,2019-01-14,2580.31,2582.61,-0.0008913657661289465,2019-01-14,2580.31,2582.61,-0.0008913657661289465,2019-01-14,2580.31,2582.61,-0.0008913657661289465,2019-01-14,2580.31,2582.61,-0.0008913657661289465,2019-01-14,2580.31,2582.61,-0.0008913657661289465
499,2019-01-15,2585.1,2610.3,-0.009748172217709286,2019-01-15,2585.1,2610.3,-0.009748172217709286,2019-01-15,2585.1,2610.3,-0.009748172217709286,2019-01-15,2585.1,2610.3,-0.009748172217709286,2019-01-15,2585.1,2610.3,-0.009748172217709286
500,2019-01-16,2614.75,2616.1,-0.0005163017496892281,2019-01-16,2614.75,2616.1,-0.0005163017496892281,2019-01-16,2614.75,2616.1,-0.0005163017496892281,2019-01-16,2614.75,2616.1,-0.0005163017496892281,2019-01-16,2614.75,2616.1,-0.0005163017496892281
501,2019-01-17,2609.28,2635.96,-0.010225042923718357,2019-01-17,2609.28,2635.96,-0.010225042923718357,2019-01-17,2609.28,2635.96,-0.010225042923718357,2019-01-17,2609.28,2635.96,-0.010225042923718357,2019-01-17,2609.28,2635.96,-0.010225042923718357
502,2019-01-18,2651.27,2670.71,-0.0073323350696081705,2019-01-18,2651.27,2670.71,-0.0073323350696081705,2019-01-18,2651.27,2670.71,-0.0073323350696081705,2019-01-18,2651.27,2670.71,-0.0073323350696081705,2019-01-18,2651.27,2670.71,-0.0073323350696081705
503,2019-01-22,2657.88,2632.9,0.009398467951901522,2019-01-22,2657.88,2632.9,0.009398467951901522,2019-01-22,2657.88,2632.9,0.009398467951901522,2019-01-22,2657.88,2632.9,0.009398467951901522,2019-01-22,2657.88,2632.9,0.009398467951901522
504,2019-01-23,2643.48,2638.7,0.0018082224945905397,2019-01-23,2643.48,2638.7,0.0018082224945905397,2019-01-23,2643.48,2638.7,0.0018082224945905397,2019-01-23,2643.48,2638.7,0.0018082224945905397,2019-01-23,2643.48,2638.7,0.0018082224945905397
505,2019-01-24,2638.84,2642.33,-0.0013225508177834887,2019-01-24,2638.84,2642.33,-0.0013225508177834887,2019-01-24,2638.84,2642.33,-0.0013225508177834887,2019-01-24,2638.84,2642.33,-0.0013225508177834887,2019-01-24,2638.84,2642.33,-0.0013225508177834887
506,2019-01-25,2657.44,2664.76,-0.002754530676139504,2019-01-25,2657.44,2664.76,-0.002754530676139504,2019-01-25,2657.44,2664.76,-0.002754530676139504,2019-01-25,2657.44,2664.76,-0.002754530676139504,2019-01-25,2657.44,2664.76,-0.002754530676139504
507,2019-01-28,2644.97,2643.85,0.000423445256467896,2019-01-28,2644.97,2643.85,0.000423445256467896,2019-01-28,2644.97,2643.85,0.000423445256467896,2019-01-28,2644.97,2643.85,0.000423445256467896,2019-01-28,2644.97,2643.85,0.000423445256467896
508,2019-01-29,2644.89,2640.0,0.0018488481562559777,2019-01-29,2644.89,2640.0,0.0018488481562559777,2019-01-29,2644.89,2640.0,0.0018488481562559777,2019-01-29,2644.89,2640.0,0.0018488481562559777,2019-01-29,2644.89,2640.0,0.0018488481562559777
509,2019-01-30,2653.62,2681.05,-0.010336822906068048,2019-01-30,2653.62,2681.05,-0.010336822906068048,2019-01-30,2653.62,2681.05,-0.010336822906068048,2019-01-30,2653.62,2681.05,-0.010336822906068048,2019-01-30,2653.62,2681.05,-0.010336822906068048
510,2019-01-31,2685.49,2704.1,-0.006929834034012463,2019-01-31,2685.49,2704.1,-0.006929834034012463,2019-01-31,2685.49,2704.1,-0.006929834034012463,2019-01-31,2685.49,2704.1,-0.006929834034012463,2019-01-31,2685.49,2704.1,-0.006929834034012463
511,2019-02-01,2702.32,2706.53,-0.0015579206015571938,2019-02-01,2702.32,2706.53,-0.0015579206015571938,2019-02-01,2702.32,2706.53,-0.0015579206015571938,2019-02-01,2702.32,2706.53,-0.0015579206015571938,2019-02-01,2702.32,2706.53,-0.0015579206015571938
512,2019-02-04,2706.49,2724.87,-0.006791083654475025,2019-02-04,2706.49,2724.87,-0.006791083654475025,2019-02-04,2706.49,2724.87,-0.006791083654475025,2019-02-04,2706.49,2724.87,-0.006791083654475025,2019-02-04,2706.49,2724.87,-0.006791083654475025
513,2019-02-05,2728.34,2737.7,-0.0034306574693768635,2019-02-05,2728.34,2737.7,-0.0034306574693768635,2019-02-05,2728.34,2737.7,-0.0034306574693768635,2019-02-05,2728.34,2737.7,-0.0034306574693768635,2019-02-05,2728.34,2737.7,-0.0034306574693768635
514,2019-02-06,2735.05,2731.61,0.0012577466591104567,2019-02-06,2735.05,2731.61,0.0012577466591104567,2019-02-06,2735.05,2731.61,0.0012577466591104567,2019-02-06,2735.05,2731.61,0.0012577466591104567,2019-02-06,2735.05,2731.61,0.0012577466591104567
515,2019-02-07,2717.53,2706.05,0.004224424385379377,2019-02-07,2717.53,2706.05,0.004224424385379377,2019-02-07,2717.53,2706.05,0.004224424385379377,2019-02-07,2717.53,2706.05,0.004224424385379377,2019-02-07,2717.53,2706.05,0.004224424385379377
516,2019-02-08,2692.36,2707.88,-0.0057644594333595735,2019-02-08,2692.36,2707.88,-0.0057644594333595735,2019-02-08,2692.36,2707.88,-0.0057644594333595735,2019-02-08,2692.36,2707.88,-0.0057644594333595735,2019-02-08,2692.36,2707.88,-0.0057644594333595735
517,2019-02-11,2712.4,2709.8,0.0009585606842648242,2019-02-11,2712.4,2709.8,0.0009585606842648242,2019-02-11,2712.4,2709.8,0.0009585606842648242,2019-02-11,2712.4,2709.8,0.0009585606842648242,2019-02-11,2712.4,2709.8,0.0009585606842648242
518,2019-02-12,2722.61,2744.73,-0.008124556950866958,2019-02-12,2722.61,2744.73,-0.008124556950866958,2019-02-12,2722.61,2744.73,-0.008124556950866958,2019-02-12,2722.61,2744.73,-0.008124556950866958,2019-02-12,2722.61,2744.73,-0.008124556950866958
519,2019-02-13,2750.3,2753.03,-0.0009926189870196043,2019-02-13,2750.3,2753.03,-0.0009926189870196043,2019-02-13,2750.3,2753.03,-0.0009926189870196043,2019-02-13,2750.3,2753.03,-0.0009926189870196043,2019-02-13,2750.3,2753.03,-0.0009926189870196043
520,2019-02-14,2743.5,2745.73,-0.0008128303262256309,2019-02-14,2743.5,2745.73,-0.0008128303262256309,2019-02-14,2743.5,2745.73,-0.0008128303262256309,2019-02-14,2743.5,2745.73,-0.0008128303262256309,2019-02-14,2743.5,2745.73,-0.0008128303262256309
521,2019-02-15,2760.24,2775.6,-0.005564733501434704,2019-02-15,2760.24,2775.6,-0.005564733501434704,2019-02-15,2760.24,2775.6,-0.005564733501434704,2019-02-15,2760.24,2775.6,-0.005564733501434704,2019-02-15,2760.24,2775.6,-0.005564733501434704
522,2019-02-19,2769.28,2779.76,-0.003784377166628155,2019-02-19,2769.28,2779.76,-0.003784377166628155,2019-02-19,2769.28,2779.76,-0.003784377166628155,2019-02-19,2769.28,2779.76,-0.003784377166628155,2019-02-19,2769.28,2779.76,-0.003784377166628155
523,2019-02-20,2779.05,2784.7,-0.002033068854464524,2019-02-20,2779.05,2784.7,-0.002033068854464524,2019-02-20,2779.05,2784.7,-0.002033068854464524,2019-02-20,2779.05,2784.7,-0.002033068854464524,2019-02-20,2779.05,2784.7,-0.002033068854464524
524,2019-02-21,2780.24,2774.88,0.0019278911173134957,2019-02-21,2780.24,2774.88,0.0019278911173134957,2019-02-21,2780.24,2774.88,0.0019278911173134957,2019-02-21,2780.24,2774.88,0.0019278911173134957,2019-02-21,2780.24,2774.88,0.0019278911173134957
525,2019-02-22,2780.67,2792.67,-0.0043155066944297596,2019-02-22,2780.67,2792.67,-0.0043155066944297596,2019-02-22,2780.67,2792.67,-0.0043155066944297596,2019-02-22,2780.67,2792.67,-0.0043155066944297596,2019-02-22,2780.67,2792.67,-0.0043155066944297596
526,2019-02-25,2804.35,2796.11,0.0029382922958973673,2019-02-25,2804.35,2796.11,0.0029382922958973673,2019-02-25,2804.35,2796.11,0.0029382922958973673,2019-02-25,2804.35,2796.11,0.0029382922958973673,2019-02-25,2804.35,2796.11,0.0029382922958973673
